all,wc,polarity,pos.words,neg.words,text.var
all,12,0,-,-,"""This little girl,"" said the Scarecrow to the soldier, ""wishes to cross"
all,7,-0.37796447,-,desert,"the desert.  How can she do so?"""
all,0,NaN,-,-,
all,12,0,-,-,"""I cannot tell,"" answered the soldier, ""for nobody has ever crossed the"
all,6,-0.40824829,-,desert,"desert, unless it is Oz himself."""
all,0,NaN,-,-,
all,11,0.30151134,earnestly,-,"""Is there no one who can help me?"" asked Dorothy earnestly."
all,0,NaN,-,-,
all,4,0,-,-,"""Glinda might,"" he suggested."
all,0,NaN,-,-,
all,6,0,-,-,"""Who is Glinda?"" inquired the Scarecrow."
all,0,NaN,-,-,
all,14,0.26726124,powerful,-,"""The Witch of the South.  She is the most powerful of all the Witches,"
all,12,0,-,-,"and rules over the Quadlings.  Besides, her castle stands on the edge"
all,12,-0.28867513,-,desert,"of the desert, so she may know a way to cross it."""
all,0,NaN,-,-,
all,10,0.31622777,good,-,"""Glinda is a Good Witch, isn't she?"" asked the child."
all,0,NaN,-,-,
all,13,0.2773501,good,-,"""The Quadlings think she is good,"" said the soldier, ""and she is kind"
all,13,0.2773501,beautiful,-,"to everyone.  I have heard that Glinda is a beautiful woman, who knows"
all,13,-0.2773501,-,spite,"how to keep young in spite of the many years she has lived."""
all,0,NaN,-,-,
all,9,0,-,-,"""How can I get to her castle?"" asked Dorothy."
all,0,NaN,-,-,
all,15,0,-,-,"""The road is straight to the South,"" he answered, ""but it is said to be"
all,13,-0.2773501,-,wild,"full of dangers to travelers.  There are wild beasts in the woods, and"
all,14,-0.53452248,like,queer,a race of queer men who do not like strangers to cross their country.
all,13,0,-,-,"For this reason none of the Quadlings ever come to the Emerald City."""
all,0,NaN,-,-,
all,9,0,-,-,The soldier then left them and the Scarecrow said:
all,0,NaN,-,-,
all,14,0,best,spite,"""It seems, in spite of dangers, that the best thing Dorothy can do is"
all,16,0,-,-,"to travel to the Land of the South and ask Glinda to help her.  For, of"
all,12,0,-,-,"course, if Dorothy stays here she will never get back to Kansas."""
all,0,NaN,-,-,
all,10,0,-,-,"""You must have been thinking again,"" remarked the Tin Woodman."
all,0,NaN,-,-,
all,5,0,-,-,"""I have,"" said the Scarecrow."
all,0,NaN,-,-,
all,14,-0.26726124,-,tired,"""I shall go with Dorothy,"" declared the Lion, ""for I am tired of your"
all,15,-0.464758,-,wild,city and long for the woods and the country again.  I am really a wild
all,11,0.30151134,protect,-,"beast, you know.  Besides, Dorothy will need someone to protect her."""
all,0,NaN,-,-,
all,14,0,-,-,"""That is true,"" agreed the Woodman.  ""My axe may be of service to her;"
all,13,0,-,-,"so I also will go with her to the Land of the South."""
all,0,NaN,-,-,
all,7,0,-,-,"""When shall we start?"" asked the Scarecrow."
all,0,NaN,-,-,
all,7,0,-,-,"""Are you going?"" they asked, in surprise."
all,0,NaN,-,-,
all,12,0,-,-,"""Certainly.  If it wasn't for Dorothy I should never have had brains."
all,14,0,-,-,She lifted me from the pole in the cornfield and brought me to the
all,15,0.51639778,"good, luck",-,"Emerald City.  So my good luck is all due to her, and I shall never"
all,12,0.28867513,good,-,"leave her until she starts back to Kansas for good and all."""
all,0,NaN,-,-,
all,12,0.57735027,"thank, gratefully",-,"""Thank you,"" said Dorothy gratefully.  ""You are all very kind to me."
all,10,0.31622777,like,-,"But I should like to start as soon as possible."""
all,0,NaN,-,-,
all,12,0,-,-,"""We shall go tomorrow morning,"" returned the Scarecrow.  ""So now let us"
all,10,0.31622777,ready,-,"all get ready, for it will be a long journey."""
all,0,NaN,-,-,
all,0,NaN,-,-,
all,0,NaN,-,-,
all,0,NaN,-,-,
all,5,0,-,-,19.  Attacked by the Fighting Trees
all,0,NaN,-,-,
all,0,NaN,-,-,
all,12,0.28867513,pretty,-,"The next morning Dorothy kissed the pretty green girl good-bye, and"
all,13,0,-,-,"they all shook hands with the soldier with the green whiskers, who had"
all,15,0,-,-,walked with them as far as the gate.  When the Guardian of the Gate saw
all,12,0.28867513,beautiful,-,them again he wondered greatly that they could leave the beautiful City
all,12,-0.28867513,-,trouble,"to get into new trouble.  But he at once unlocked their spectacles,"
all,15,0.25819889,good,-,"which he put back into the green box, and gave them many good wishes to"
all,3,0,-,-,carry with them.
all,0,NaN,-,-,
all,14,0,-,-,"""You are now our ruler,"" he said to the Scarecrow; ""so you must come"
all,7,0,-,-,"back to us as soon as possible."""
all,0,NaN,-,-,
all,13,0,-,-,"""I certainly shall if I am able,"" the Scarecrow replied; ""but I must"
all,6,0,-,-,"help Dorothy to get home, first."""
all,0,NaN,-,-,
all,12,0,-,-,As Dorothy bade the good-natured Guardian a last farewell she said:
all,0,NaN,-,-,
all,13,0.77658027,"kindly, lovely",-,"""I have been very kindly treated in your lovely City, and everyone has"
all,12,0.57735027,"good, grateful",-,"been good to me.  I cannot tell you how grateful I am."""
all,0,NaN,-,-,
all,13,0.2773501,like,-,"""Don't try, my dear,"" he answered.  ""We should like to keep you with"
all,17,0,-,-,"us, but if it is your wish to return to Kansas, I hope you will find a"
all,14,0,-,-,"way.""  He then opened the gate of the outer wall, and they walked forth"
all,5,0,-,-,and started upon their journey.
all,0,NaN,-,-,
all,12,0,-,-,The sun shone brightly as our friends turned their faces toward the
all,14,0.26726124,best,-,"Land of the South.  They were all in the best of spirits, and laughed"
all,12,0,-,-,and chatted together.  Dorothy was once more filled with the hope of
all,14,0.26726124,glad,-,"getting home, and the Scarecrow and the Tin Woodman were glad to be of"
all,15,0.51639778,"fresh, delight",-,"use to her.  As for the Lion, he sniffed the fresh air with delight and"
all,15,0.51639778,"pure, joy",-,whisked his tail from side to side in pure joy at being in the country
all,12,0,-,-,"again, while Toto ran around them and chased the moths and butterflies,"
all,5,0.4472136,merrily,-,barking merrily all the time.
all,0,NaN,-,-,
all,14,0,-,-,"""City life does not agree with me at all,"" remarked the Lion, as they"
all,14,0,brisk,lost,"walked along at a brisk pace.  ""I have lost much flesh since I lived"
all,15,-0.25819889,-,anxious,"there, and now I am anxious for a chance to show the other beasts how"
all,4,0.5,courageous,-,"courageous I have grown."""
all,0,NaN,-,-,
all,14,0,-,-,They now turned and took a last look at the Emerald City.  All they
all,14,0,-,-,"could see was a mass of towers and steeples behind the green walls, and"
all,13,0,-,-,high up above everything the spires and dome of the Palace of Oz.
all,0,NaN,-,-,
all,15,0.25819889,-,bad,"""Oz was not such a bad Wizard, after all,"" said the Tin Woodman, as he"
all,8,0,-,-,felt his heart rattling around in his breast.
all,0,NaN,-,-,
all,14,0.48107024,good,-,"""He knew how to give me brains, and very good brains, too,"" said the"
all,1,0,-,-,Scarecrow.
all,0,NaN,-,-,
all,15,0.25819889,courage,-,"""If Oz had taken a dose of the same courage he gave me,"" added the"
all,8,0.35355339,brave,-,"Lion, ""he would have been a brave man."""
all,0,NaN,-,-,
all,14,-0.26726124,promise,-,"Dorothy said nothing.  Oz had not kept the promise he made her, but he"
all,16,0.5,"best, good",-,"had done his best, so she forgave him.  As he said, he was a good man,"
all,7,-0.37796447,-,bad,even if he was a bad Wizard.
all,0,NaN,-,-,
all,12,0.28867513,bright,-,The first day's journey was through the green fields and bright flowers
all,12,0,-,-,that stretched about the Emerald City on every side.  They slept that
all,13,0,-,-,"night on the grass, with nothing but the stars over them; and they"
all,4,0.9,well,-,rested very well indeed.
all,0,NaN,-,-,
all,14,0,-,-,In the morning they traveled on until they came to a thick wood.  There
all,16,0.25,right,-,"was no way of going around it, for it seemed to extend to the right and"
all,14,0,-,-,"left as far as they could see; and, besides, they did not dare change"
all,12,-0.57735027,-,"fear, lost",the direction of their journey for fear of getting lost.  So they
all,14,0.26726124,easiest,-,looked for the place where it would be easiest to get into the forest.
all,0,NaN,-,-,
all,13,0.2773501,lead,-,"The Scarecrow, who was in the lead, finally discovered a big tree with"
all,13,0,-,-,such wide-spreading branches that there was room for the party to pass
all,13,0,-,-,"underneath.  So he walked forward to the tree, but just as he came"
all,13,-0.2773501,-,bent,"under the first branches they bent down and twined around him, and the"
all,13,0,-,-,next minute he was raised from the ground and flung headlong among his
all,2,0,-,-,fellow travelers.
all,0,NaN,-,-,
all,13,0.2773501,-,hurt,"This did not hurt the Scarecrow, but it surprised him, and he looked"
all,7,-0.37796447,-,dizzy,rather dizzy when Dorothy picked him up.
all,0,NaN,-,-,
all,10,0,-,-,"""Here is another space between the trees,"" called the Lion."
all,0,NaN,-,-,
all,14,0.26726124,-,hurt,"""Let me try it first,"" said the Scarecrow, ""for it doesn't hurt me to"
all,14,0,-,-,"get thrown about.""  He walked up to another tree, as he spoke, but its"
all,9,0,-,-,branches immediately seized him and tossed him back again.
all,0,NaN,-,-,
all,9,-0.33333333,-,strange,"""This is strange,"" exclaimed Dorothy.  ""What shall we do?"""
all,0,NaN,-,-,
all,15,0,-,-,"""The trees seem to have made up their minds to fight us, and stop our"
all,4,0,-,-,"journey,"" remarked the Lion."
all,0,NaN,-,-,
all,13,0,-,-,"""I believe I will try it myself,"" said the Woodman, and shouldering his"
all,14,0,-,-,"axe, he marched up to the first tree that had handled the Scarecrow so"
all,13,-0.2773501,-,bent,roughly.  When a big branch bent down to seize him the Woodman chopped
all,15,0,-,-,at it so fiercely that he cut it in two.  At once the tree began
all,13,-0.2773501,-,pain,"shaking all its branches as if in pain, and the Tin Woodman passed"
all,3,0.57735027,safely,-,safely under it.
all,0,NaN,-,-,
all,13,0,-,-,"""Come on!"" he shouted to the others.  ""Be quick!""  They all ran forward"
all,12,-0.28867513,-,injury,"and passed under the tree without injury, except Toto, who was caught"
all,13,0.2773501,promptly,-,by a small branch and shaken until he howled.  But the Woodman promptly
all,10,0.06324555,free,-,chopped off the branch and set the little dog free.
all,0,NaN,-,-,
all,14,0,-,-,"The other trees of the forest did nothing to keep them back, so they"
all,14,0,-,-,made up their minds that only the first row of trees could bend down
all,11,0,-,-,"their branches, and that probably these were the policemen of the"
all,12,0.28867513,wonderful,-,"forest, and given this wonderful power in order to keep strangers out"
all,2,0,-,-,of it.
all,0,NaN,-,-,
all,12,0.28867513,ease,-,The four travelers walked with ease through the trees until they came
all,13,0,-,-,"to the farther edge of the wood.  Then, to their surprise, they found"
all,15,0,-,-,before them a high wall which seemed to be made of white china.  It was
all,12,0.57735027,"smooth, like",-,"smooth, like the surface of a dish, and higher than their heads."
all,0,NaN,-,-,
all,7,0,-,-,"""What shall we do now?"" asked Dorothy."
all,0,NaN,-,-,
all,13,0,-,-,"""I will make a ladder,"" said the Tin Woodman, ""for we certainly must"
all,4,0,-,-,"climb over the wall."""
all,0,NaN,-,-,
all,0,NaN,-,-,
all,0,NaN,-,-,
all,0,NaN,-,-,
all,4,0,-,-,20.  The Dainty China Country
all,0,NaN,-,-,
all,0,NaN,-,-,
all,14,0,-,-,While the Woodman was making a ladder from wood which he found in the
all,14,-0.26726124,-,tired,"forest Dorothy lay down and slept, for she was tired by the long walk."
all,13,0,-,-,The Lion also curled himself up to sleep and Toto lay beside him.
all,0,NaN,-,-,
all,12,0.28867513,worked,-,"The Scarecrow watched the Woodman while he worked, and said to him:"
all,0,NaN,-,-,
all,14,0,-,-,"""I cannot think why this wall is here, nor what it is made of."""
all,0,NaN,-,-,
all,12,0.28867513,-,worry,"""Rest your brains and do not worry about the wall,"" replied the"
all,14,0,-,-,"Woodman.  ""When we have climbed over it, we shall know what is on the"
all,2,0,-,-,"other side."""
all,0,NaN,-,-,
all,13,-0.2773501,-,clumsy,"After a time the ladder was finished.  It looked clumsy, but the Tin"
all,12,0.51961524,strong,-,Woodman was sure it was strong and would answer their purpose.  The
all,13,0,-,-,"Scarecrow waked Dorothy and the Lion and Toto, and told them that the"
all,12,0.28867513,ready,-,"ladder was ready.  The Scarecrow climbed up the ladder first, but he"
all,13,-0.2773501,-,awkward,was so awkward that Dorothy had to follow close behind and keep him
all,15,0,top,falling,from falling off.  When he got his head over the top of the wall the
all,4,0,-,-,"Scarecrow said, ""Oh, my!"""
all,0,NaN,-,-,
all,4,0,-,-,"""Go on,"" exclaimed Dorothy."
all,0,NaN,-,-,
all,14,0.26726124,top,-,So the Scarecrow climbed farther up and sat down on the top of the
all,14,0,-,-,"wall, and Dorothy put her head over and cried, ""Oh, my!"" just as the"
all,3,0,-,-,Scarecrow had done.
all,0,NaN,-,-,
all,13,0,-,-,"Then Toto came up, and immediately began to bark, but Dorothy made him"
all,2,0,-,-,be still.
all,0,NaN,-,-,
all,13,0,-,-,"The Lion climbed the ladder next, and the Tin Woodman came last; but"
all,14,0,-,-,"both of them cried, ""Oh, my!"" as soon as they looked over the wall."
all,16,0.25,top,-,"When they were all sitting in a row on the top of the wall, they looked"
all,6,-0.40824829,-,strange,down and saw a strange sight.
all,0,NaN,-,-,
all,14,0.53452248,"great, smooth",-,Before them was a great stretch of country having a floor as smooth and
all,12,0,-,-,shining and white as the bottom of a big platter.  Scattered around
all,12,0.28867513,brightest,-,were many houses made entirely of china and painted in the brightest
all,11,0,-,-,"colors.  These houses were quite small, the biggest of them reaching"
all,12,0.05773503,pretty,-,"only as high as Dorothy's waist.  There were also pretty little barns,"
all,13,0,-,-,with china fences around them; and many cows and sheep and horses and
all,12,-0.28867513,-,pigs,"pigs and chickens, all made of china, were standing about in groups."
all,0,NaN,-,-,
all,13,-0.5547002,-,"strangest, queer",But the strangest of all were the people who lived in this queer
all,9,0,-,-,"country.  There were milkmaids and shepherdesses, with brightly colored"
all,12,0.28867513,golden,-,bodices and golden spots all over their gowns; and princesses with most
all,12,0.57735027,"gorgeous, gold",-,gorgeous frocks of silver and gold and purple; and shepherds dressed in
all,12,0,-,-,"knee breeches with pink and yellow and blue stripes down them, and"
all,11,0.30151134,golden,-,golden buckles on their shoes; and princes with jeweled crowns upon
all,11,-0.30151134,-,funny,"their heads, wearing ermine robes and satin doublets; and funny clowns"
all,12,0,-,-,"in ruffled gowns, with round red spots upon their cheeks and tall,"
all,12,-0.28867513,-,strangest,"pointed caps.  And, strangest of all, these people were all made of"
all,13,0,-,-,"china, even to their clothes, and were so small that the tallest of"
all,7,0,-,-,them was no higher than Dorothy's knee.
all,0,NaN,-,-,
all,15,0,-,-,"No one did so much as look at the travelers at first, except one little"
